Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.2-pvalue	Best-SNP	SNP-pvalue
1	ESPN	5	1000	6434835	6571427	3.2002911427773	0.604395604395604	0.659340659340659	rs2986746	0.204600000000001
1	MIR4252	3	1000	6439893	6539956	1.25703804814591	0.682317682317682	0.745254745254745	rs14708	0.4125
1	TNFRSF25	5	1000	6471210	6576255	3.86095361276962	0.519480519480519	0.611388611388611	rs2986746	0.204600000000001
1	PLEKHG5	6	1000	6476151	6630121	5.00182308725515	0.492507492507492	0.677322677322677	rs2986746	0.204600000000001
1	NOL9	5	1000	6531406	6664595	7.03749783055988	0.211788211788212	0.268731268731269	rs4908932	0.0705299999999998
1	RNU6-731P	5	1000	6550913	6651024	7.03749783055988	0.224775224775225	0.26973026973027	rs4908932	0.0705299999999998
1	TAS1R1	4	1000	6565240	6689817	5.4282673034158	0.240759240759241	0.218781218781219	rs4908932	0.0705299999999998
1	ZBTB48	3	1000	6590060	6699340	4.38620040389024	0.202797202797203	0.181818181818182	rs4908932	0.0705299999999998
1	KLHL21	3	1000	6600783	6724667	4.38620040389024	0.215784215784216	0.18981018981019	rs4908932	0.0705299999999998
1	PHF13	2	1000	6623744	6734093	3.44121885874307	0.195804195804196	0.148851148851149	rs4908932	0.0705299999999998
1	THAP3	3	1000	6634925	6745646	3.45258411679515	0.303696303696304	0.148851148851149	rs4908932	0.0705299999999998
1	DNAJC11	4	1000	6644227	6811984	2.54630038436504	0.501498501498502	0.282717282717283	rs449250	0.125600000000001
1	LINC01672	4	1000	6734696	6840072	3.4539265049509	0.428571428571429	0.328671328671329	rs449250	0.125600000000001
1	CAMTA1-DT	3	1000	6793951	6894903	3.68883050051419	0.313686313686314	0.337662337662338	rs449250	0.125600000000001
1	CAMTA1	91	1000	6795383	7879766	88.8275867856784	0.435564435564436	0.46953046953047	rs2071917	7.7059999999999e-4
1	RNU1-8P	13	1000	7229419	7329584	10.8323326936382	0.536463536463537	0.57042957042957	rs4908446	0.1007
1	CAMTA1-IT1	2	1000	7379002	7480331	0.289797673179247	0.838161838161838	0.821178821178821	rs7524314	0.6151
1	VAMP3	13	1000	7781328	7891492	14.4729316191391	0.321678321678322	0.272727272727273	rs10462020	0.02472
1	PER3	16	1000	7794379	7955237	14.6046116621701	0.45954045954046	0.371628371628372	rs10462020	0.02472
1	UTS2	11	1000	7853142	7963572	13.114328724081	0.312687312687313	0.273726273726274	rs10462020	0.02472
1	TNFRSF9	2	1000	7925953	8053225	0.065311849908079	0.956043956043956	0.948051948051948	rs579992	0.8019
1	PARK7	1	1000	7964350	8095565	0.10794149166311	0.737262737262737	0.737262737262737	rs225132	0.7425
1	ERRFI1	4	1000	8014463	8136368	0.17505421005658	0.942057942057942	0.937062937062937	rs225132	0.7425
1	LINC01714	6	1000	8212488	8325270	4.16097887119569	0.514485514485514	0.376623376623377	rs12041676	0.143900000000001
1	RNU1-7P	6	1000	8216493	8316657	4.16097887119569	0.502497502497502	0.386613386613387	rs12041676	0.143900000000001
1	RNU6-991P	2	1000	8302216	8402323	0.470317544119332	0.647352647352647	0.676323676323676	rs438895	0.6104
1	SLC45A1	2	1000	8327885	8454227	0.470317544119332	0.64035964035964	0.659340659340659	rs438895	0.6104
1	RERE	6	1000	8362456	8927702	2.06586164474145	0.861138861138861	0.856143856143856	rs17383360	0.2788
1	RPL7P11	3	1000	8760488	8861146	1.71649466209302	0.546453546453546	0.500499500499501	rs17383360	0.2788
1	RPL7P7	3	1000	8796269	8896972	1.71649466209302	0.574425574425574	0.521478521478521	rs17383360	0.2788
1	RPL23AP19	3	1000	8841065	8941434	0.761770864133088	0.785214785214785	0.844155844155844	rs11586056	0.5614
1	ENO1	9	1000	8871058	8989309	5.07629272363096	0.679320679320679	0.744255744255744	rs6665631	0.204899999999999
1	ENO1-AS1	9	1000	8888893	8989953	5.07629272363096	0.688311688311688	0.771228771228771	rs6665631	0.204899999999999
1	RNU6-304P	9	1000	8893485	8993592	5.07629272363096	0.692307692307692	0.769230769230769	rs6665631	0.204899999999999
1	HMGN2P17	12	1000	8903467	9004210	9.1346951556024	0.585414585414585	0.607392607392607	rs6699492	0.0877000000000002
1	CA6	20	1000	8955925	9085151	14.8483044343583	0.691308691308691	0.766233766233766	rs6699492	0.0877000000000002
1	RN7SL451P	13	1000	8989636	9089933	10.1964965765213	0.642357642357642	0.655344655344655	rs6699492	0.0877000000000002
1	SLC2A7	11	1000	9013358	9136404	5.44157043448291	0.847152847152847	0.754245754245754	rs7516862	0.1595
1	SLC2A5	10	1000	9045165	9198537	9.55379935332783	0.421578421578422	0.253746253746254	rs7555782	0.01089
1	GPR157	13	100000	9110363	9239229	22.8825271134477	0.103338966610334	0.037339626603734	rs11802925	0.004703
1	MIR34AHG	13	100000	9158069	9308965	27.8188058219016	0.041449585504145	0.03059969400306	rs11802925	0.004703
1	LNCTAM34A	12	100000	9192062	9306343	21.3356261070281	0.0965090349096509	0.0572494275057249	rs11802925	0.004703
1	H6PD	12	1000	9244833	9381396	13.9469105289957	0.296703296703297	0.324675324675325	rs1008446	0.0380800000000003
1	SPSB1	14	1000	9302938	9479591	12.9172937040843	0.457542457542458	0.53946053946054	rs12760778	0.106500000000001
1	LINC02606	4	1000	9435152	9550623	1.90691024736356	0.73026973026973	0.852147852147852	rs7418365	0.4105
1	RNA5SP40	4	1000	9447727	9547837	1.90691024736356	0.731268731268731	0.858141858141858	rs7418365	0.4105
1	SLC25A33	5	1000	9549540	9695237	4.92782958325743	0.391608391608392	0.558441558441558	rs7550613	0.165699999999999
1	TMEM201	5	1000	9598979	9724931	3.01721569019085	0.631368631368631	0.733266733266733	rs9430506	0.3069
1	PIK3CD	5	1000	9661789	9839172	3.82760589368067	0.537462537462537	0.574425574425574	rs12075554	0.1783
1	PIK3CD-AS1	4	1000	9662667	9764644	2.01586888693504	0.689310689310689	0.722277722277722	rs9430506	0.3069
1	PIK3CD-AS2	5	1000	9682483	9797613	3.82760589368067	0.546453546453546	0.579420579420579	rs12075554	0.1783
1	CLSTN1	2	1000	9739083	9934584	1.81175624912406	0.420579420579421	0.343656343656344	rs12075554	0.1783
1	CTNNBIP1	5	1000	9858333	10020394	0.367544688243821	0.982017982017982	0.972027972027972	rs12062953	0.568
1	LZIC	7	1000	9932170	10053465	0.6150989163298	0.973026973026973	0.963036963036963	rs12062953	0.568
1	NMNAT1	8	1000	9953485	10095559	0.730569406512427	0.989010989010989	0.984015984015984	rs12062953	0.568
1	RN7SKP269	7	1000	9957375	10057694	0.6150989163298	0.97002997002997	0.955044955044955	rs12062953	0.568
1	TMEM274P	8	1000	9960629	10070845	0.730569406512427	0.991008991008991	0.982017982017982	rs12062953	0.568
1	MIR5697	7	1000	9977438	10077516	0.725930764674498	0.95004995004995	0.938061938061938	rs12062953	0.568
1	RBP7	8	1000	10007263	10126078	1.3017739892739	0.922077922077922	0.943056943056943	rs12406448	0.5643
1	UBE4B	8	1000	10042889	10291297	4.45474341247929	0.754245754245754	0.787212787212787	rs6687550	0.2302
1	PGAM1P11	2	1000	10068728	10169706	0.608820233799792	0.773226773226773	0.839160839160839	rs12406448	0.5643
1	RNU6-828P	5	1000	10173325	10273432	3.73045268849687	0.537462537462537	0.598401598401598	rs6687550	0.2302
1	KIF1B	12	1000	10220862	10491661	6.92352604224681	0.66033966033966	0.547452547452547	rs17034775	0.137000000000001
1	RNU6-37P	4	1000	10309023	10409130	4.9964028445418	0.273726273726274	0.261738261738262	rs17034775	0.137000000000001
1	RN7SL731P	3	1000	10316522	10416813	2.93023985735407	0.35964035964036	0.266733266733267	rs17034775	0.137000000000001
1	PGD	9	1000	10408648	10530201	1.33909151800859	0.943056943056943	0.965034965034965	rs1307497	0.5776
1	CENPS-CORT	12	1000	10440158	10562210	5.86762262053564	0.694305694305694	0.65034965034965	rs620405	0.2075
1	CENPS	9	1000	10440499	10552866	1.92662395706603	0.92007992007992	0.921078921078921	rs607941	0.3773
1	CORT	9	1000	10459775	10561959	5.32747372408834	0.538461538461538	0.516483516483517	rs620405	0.2075
1	DFFA	12	1000	10466578	10582583	10.5497945186383	0.418581418581419	0.34965034965035	rs2506878	0.0901599999999998
1	PEX14	30	100000	10482344	10740815	74.2549305381854	0.041089589104109	0.0658293417065829	rs284320	0.00650999999999998
1	RN7SL614P	6	100000	10626892	10727170	21.3220464275908	0.00756992430075699	0.021909780902191	rs284320	0.00650999999999998
1	CASZ1	20	1000	10646660	10906707	24.9555863086346	0.24975024975025	0.152847152847153	rs284320	0.00650999999999998
1	HSPE1P24	11	1000	10905817	11006055	4.09604248475893	0.9000999000999	0.892107892107892	rs566800	0.2186
1	C1orf127	8	1000	10956527	11092094	3.1163303730803	0.893106893106893	0.94005994005994	rs1769663	0.32
1	CFL1P6	4	1000	11001034	11101854	1.34785029887922	0.836163836163836	0.894105894105894	rs6696682	0.4543
1	TARDBP	4	1000	11022400	11136477	0.645038019880215	0.891108891108891	0.865134865134865	rs12711521	0.5139
1	MASP2	3	1000	11036579	11157290	0.609078929604934	0.746253746253746	0.724275724275724	rs12711521	0.5139
1	SRM	5	1000	11064640	11170081	3.02535548080152	0.596403596403596	0.508491508491508	rs116295078	0.125
1	EXOSC10	8	1000	11076674	11209938	7.02552287104731	0.446553446553447	0.267732267732268	rs77086655	0.06059
1	EXOSC10-AS1	6	1000	11109731	11212157	6.53363610071142	0.353646353646354	0.242757242757243	rs77086655	0.06059
1	MTOR	23	1000	11116591	11372564	17.3773314743808	0.518481518481518	0.334665334665335	rs77086655	0.06059
1	MTOR-AS1	10	1000	11153954	11259594	12.915962724210999	0.263736263736264	0.222777222777223	rs77086655	0.06059
1	RNU6-537P	10	1000	11162406	11262509	12.915962724210999	0.254745254745255	0.233766233766234	rs77086655	0.06059
1	ANGPTL7	13	1000	11199397	11306038	8.83293706614755	0.529470529470529	0.348651348651349	rs4845980	0.07555
1	RNU6-291P	15	1000	11236310	11336417	7.76811963883598	0.666333666333666	0.555444555444555	rs4845980	0.07555
1	RPL39P6	15	1000	11243019	11343169	7.76811963883598	0.693306693306693	0.582417582417582	rs4845980	0.07555
1	UBIAD1	8	1000	11283262	11406106	4.12117622350381	0.614385614385614	0.573426573426573	rs17229130	0.1947
1	UBE2V2P3	8	1000	11288672	11389408	4.12117622350381	0.592407592407592	0.538461538461538	rs17229130	0.1947
1	MTCYBP45	1	100000	11435313	11535878	3.11173747428669	0.0779292207077929	0.0779292207077929	rs17036930	0.0777300000000001
1	DISP3	3	1000	11489222	11647641	5.27341631596502	0.175824175824176	0.223776223776224	rs17036930	0.0777300000000001
1	LINC01647	5	1000	11619587	11723412	3.13392217122391	0.594405594405594	0.65034965034965	rs4846019	0.303000000000001
1	FBXO2	14	1000	11647074	11765842	7.0483089257973	0.877122877122877	0.873126873126873	rs6694489	0.132900000000001
1	FBXO44	13	1000	11664431	11773384	7.8700859699448	0.776223776223776	0.844155844155844	rs6694489	0.132900000000001
1	FBXO6	12	1000	11674180	11784411	8.46659055446403	0.662337662337662	0.63036963036963	rs9430631	0.106700000000001
1	MAD2L2	12	1000	11684536	11801707	8.46659055446403	0.66033966033966	0.628371628371628	rs9430631	0.106700000000001
1	DRAXIN	12	1000	11701785	11835914	8.46659055446403	0.674325674325674	0.642357642357642	rs9430631	0.106700000000001
1	AGTRAP	11	1000	11746140	11864859	7.1474965207021	0.676323676323676	0.555444555444555	rs9430631	0.106700000000001
1	C1orf167	13	1000	11771843	11899642	6.90081152183716	0.704295704295704	0.651348651348651	rs9430631	0.106700000000001
1	MTHFR	12	1000	11795779	11916977	3.39545215758422	0.883116883116883	0.834165834165834	rs503040	0.2952
1	CLCN6	17	1000	11816152	11953201	9.12345262043009	0.768231768231768	0.614385614385614	rs12562819	0.0401500000000001
1	NPPA-AS1	15	1000	11851073	11958136	9.02417520699612	0.702297702297702	0.59040959040959	rs12562819	0.0401500000000001
1	NPPA	13	1000	11855765	11958402	8.89100398174116	0.636363636363636	0.517482517482518	rs12562819	0.0401500000000001
1	NPPB	14	1000	11867520	11968988	11.6474667817291	0.508491508491508	0.477522477522478	rs12562819	0.0401500000000001
1	RNU5E-1	14	1000	11918208	12018328	13.2167967401793	0.368631368631369	0.388611388611389	rs12562819	0.0401500000000001
1	RNU5E-4P	14	1000	11919864	12019984	13.2167967401793	0.381618381618382	0.428571428571429	rs12562819	0.0401500000000001
1	KIAA2013	12	1000	11929647	12036485	8.82540966882597	0.451548451548452	0.597402597402597	rs11121840	0.260200000000001
1	PLOD1	11	1000	11944261	12085595	8.8104024764583	0.405594405594406	0.546453546453546	rs11121840	0.260200000000001
1	MFN2	1	1000	11990237	12123571	0.157466328912889	0.697302697302697	0.697302697302697	rs4514248	0.6915
1	MIIP	1	1000	12029522	12142102	0.157466328912889	0.689310689310689	0.689310689310689	rs4514248	0.6915
1	RN7SL649P	1	1000	12046798	12147071	0.157466328912889	0.666333666333666	0.666333666333666	rs4514248	0.6915
1	TNFRSF8	18	1000	12073433	12254264	23.3286144839476	0.20979020979021	0.111888111888112	rs1148458	0.00242
1	RNU6-777P	2	1000	12087937	12188041	0.710452762636697	0.707292707292707	0.721278721278721	rs1148476	0.4571
1	RPL23AP89	3	1000	12090349	12190604	3.39614715557095	0.306693306693307	0.250749250749251	rs535068	0.1166
1	TNFRSF1B	32	1000	12177059	12319285	42.1640868292278	0.180819180819181	0.192807192807193	rs1148458	0.00242
1	MIR4632	28	1000	12201769	12301830	38.5038142585051	0.174825174825175	0.174825174825175	rs1148458	0.00242
1	RPL10P17	26	1000	12230850	12331166	38.2206526902786	0.134865134865135	0.144855144855145	rs1148458	0.00242
1	VPS13D	32	1000	12240088	12622099	27.2476770307663	0.598401598401598	0.633366633366633	rs5746073	0.0738499999999993
1	SNORA59A	5	1000	12517299	12617451	1.64355535130646	0.886113886113886	0.901098901098901	rs12137084	0.4166
1	LINC02766	2	1000	12537765	12638462	0.265528616640715	0.874125874125874	0.887112887112887	rs12062307	0.6671
1	DHRS3	14	1000	12577938	12727737	12.5057310428187	0.507492507492508	0.405594405594406	rs3000896	0.0352200000000001
1	RNU6ATAC18P	9	1000	12579999	12680100	4.32487249491271	0.812187812187812	0.772227772227772	rs12136952	0.189000000000001
1	AADACL4	10	1000	12654565	12777097	11.4667286073487	0.311688311688312	0.290709290709291	rs3000896	0.0352200000000001
1	AADACL3	9	1000	12726117	12838726	6.86977876627442	0.502497502497502	0.338661338661339	rs11809649	0.0877000000000002
1	C1orf158	11	1000	12756162	12873847	10.9595714848114	0.367632367632368	0.300699300699301	rs9308457	0.0721900000000001
1	PRAMEF12	10	1000	12784983	12888049	10.913968980836	0.308691308691309	0.254745254745255	rs9308457	0.0721900000000001
1	PRAMEF1	9	1000	12801545	12906777	8.78883384046907	0.375624375624376	0.246753246753247	rs9308457	0.0721900000000001
1	LINC01784	2	1000	12832548	12933022	4.08979271853702	0.141858141858142	0.132867132867133	rs9308457	0.0721900000000001
1	PRAMEF30P	2	1000	12847977	12951210	4.08979271853702	0.128871128871129	0.122877122877123	rs9308457	0.0721900000000001
1	HNRNPCL1	2	1000	12857260	12958578	4.08979271853702	0.131868131868132	0.127872127872128	rs9308457	0.0721900000000001
1	PRAMEF2	1	1000	12866940	12971764	0.857283510623779	0.363636363636364	0.363636363636364	rs1076640	0.3545
1	PRAMEF20	2	100000	13686906	13797803	7.94545383236964	0.02179978200218	0.0592994070059299	rs6686636	0.03137
1	LRRC38	11	1000	13751444	13890543	11.4219492578489	0.388611388611389	0.18981018981019	rs6686636	0.03137
1	BRWD1P1	11	1000	13831495	13932189	3.90424499757042	0.928071928071928	0.889110889110889	rs2999865	0.1186
1	PDPN	18	1000	13859959	13994452	8.67369156960395	0.89010989010989	0.841158841158841	rs404658	0.0599799999999995
1	RNA5SP41	17	1000	13899678	13999779	8.56338906398577	0.869130869130869	0.809190809190809	rs404658	0.0599799999999995
1	PRDM2	14	1000	13976692	14201574	24.0653350848192	0.0909090909090909	0.218781218781219	rs10927938	0.0456499999999999
1	KAZN	156	1000	14169286	15494539	159.236861469554	0.424575424575425	0.648351648351648	rs11590050	0.0213899999999999
1	RNU6-1265P	14	1000	14400727	14500830	29.4458385521898	0.10989010989011	0.113886113886114	rs11590050	0.0213899999999999
1	KAZN-AS1	14	1000	14625449	14768071	8.87005732446859	0.715284715284715	0.767232767232767	rs2789746	0.1478
1	TBCAP2	8	1000	14968624	15069109	6.31402101265085	0.410589410589411	0.486513486513487	rs926518	0.211200000000001
1	TMEM51-AS1	12	1000	15388310	15528960	5.44962766344774	0.795204795204795	0.857142857142857	rs4661572	0.306800000000001
1	TMEM51	12	1000	15429027	15596976	9.33477381223939	0.529470529470529	0.397602397602398	rs1752005	0.0186799999999999
1	C1orf195	9	1000	15440839	15547813	2.77672859914618	0.811188811188811	0.856143856143856	rs2235789	0.3928
1	FHAD1	12	1000	15523767	15776779	8.24335247540609	0.726273726273726	0.556443556443556	rs1752005	0.0186799999999999
1	EFHD2	6	1000	15686390	15806839	0.902280707517261	0.957042957042957	0.955044955044955	rs2496321	0.4876
1	CTRC	10	1000	15714934	15825737	1.71465420915666	0.975024975024975	0.98001998001998	rs2496321	0.4876
1	CELA2A	15	1000	15733222	15848586	4.74302648748607	0.917082917082917	0.918081918081918	rs4646048	0.204600000000001
1	CELA2B	16	1000	15742403	15867895	4.82923226704527	0.906093906093906	0.912087912087912	rs4646048	0.204600000000001
1	CASP9	16	1000	15767326	15903029	4.77678071092993	0.873126873126873	0.871128871128871	rs4646048	0.204600000000001
1	DNAJC16	17	1000	15803307	15968874	5.25152979622493	0.842157842157842	0.856143856143856	rs4646048	0.204600000000001
