Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
1	UBE2J2	2	1000	1253908	1273885	0.23723759094715	0.87012987012987	0.844155844155844	rs10399878	0.6281
1	LINC01786	1	1000	1275222	1280420	0.234646115885892	0.615384615384615	0.615384615384615	rs10399878	0.6281
1	SCNN1D	1	1000	1280435	1292029	0.234646115885892	0.649350649350649	0.649350649350649	rs10399878	0.6281
1	DVL1	1	1000	1335275	1349350	0.0982829274060687	0.745254745254745	0.745254745254745	rs1781145	0.7539
1	MIR6808	1	1000	1339649	1339708	0.0982829274060687	0.745254745254745	0.745254745254745	rs1781145	0.7539
1	MXRA8	1	1000	1352688	1361777	0.0982829274060687	0.784215784215784	0.784215784215784	rs1781145	0.7539
1	AURKAIP1	1	1000	1373729	1375495	0.0982829274060687	0.752247752247752	0.752247752247752	rs1781145	0.7539
1	NDUFB4P8	1	1000	1378665	1379032	0.0982829274060687	0.748251748251748	0.748251748251748	rs1781145	0.7539
1	CCNL2	1	1000	1385710	1399328	0.0982829274060687	0.743256743256743	0.743256743256743	rs1781145	0.7539
1	MRPL20-AS1	1	1000	1399521	1402046	0.0982829274060687	0.741258741258741	0.741258741258741	rs1781145	0.7539
1	MRPL20	1	1000	1399521	1402046	0.0982829274060687	0.747252747252747	0.747252747252747	rs1781145	0.7539
1	RN7SL657P	1	1000	1405459	1405752	0.0982829274060687	0.757242757242757	0.757242757242757	rs1781145	0.7539
1	ANKRD65	1	1000	1418419	1421769	0.0982829274060687	0.755244755244755	0.755244755244755	rs1781145	0.7539
1	TMEM88B	1	1000	1426127	1427787	0.0982829274060687	0.741258741258741	0.741258741258741	rs1781145	0.7539
1	LINC01770	1	1000	1430538	1434573	0.0982829274060687	0.78021978021978	0.78021978021978	rs1781145	0.7539
1	VWA1	1	1000	1434860	1442882	0.0982829274060687	0.79020979020979	0.79020979020979	rs1781145	0.7539
1	SLC35E2A	1	1000	1724837	1745999	1.79844996140825	0.168831168831169	0.168831168831169	rs11260622	0.1799
1	NADK	1	1000	1751231	1780457	1.79844996140825	0.166833166833167	0.166833166833167	rs11260622	0.1799
1	GNB1	1	1000	1785284	1891117	1.79844996140825	0.186813186813187	0.186813186813187	rs11260622	0.1799
1	CFAP74	26	1000	1921950	2003837	22.7808733649391	0.516483516483517	0.331668331668332	rs2459986	0.0287899999999999
1	GABRD	32	1000	2019297	2030758	27.3132673667224	0.56043956043956	0.487512487512487	rs2459986	0.0287899999999999
1	PRKCZ	29	1000	2050469	2185395	27.2777105129743	0.475524475524476	0.417582417582418	rs2459986	0.0287899999999999
1	PRKCZ-AS1	3	1000	2181793	2184389	1.5877663763488	0.645354645354645	0.68031968031968	rs12743493	0.3209
1	FAAP20	4	1000	2184460	2212720	4.68635919083861	0.318681318681319	0.254745254745255	rs2173049	0.0783600000000007
1	SKI	11	1000	2228694	2310119	10.4844111470915	0.45954045954046	0.532467532467532	rs2173049	0.0783600000000007
1	MORN1	10	1000	2321252	2391707	6.04083810085952	0.724275724275724	0.651348651348651	rs2840528	0.1582
1	RER1	3	1000	2391774	2405444	0.242786144606654	0.972027972027972	0.976023976023976	rs3762444	0.7036
1	PEX10	3	1000	2403963	2413797	0.242786144606654	0.978021978021978	0.983016983016983	rs3762444	0.7036
1	PLCH2	5	1000	2425979	2505530	2.46167102419323	0.642357642357642	0.735264735264735	rs11590198	0.3185
1	PANK4	3	1000	2508532	2526628	2.22951023043018	0.421578421578422	0.565434565434565	rs11590198	0.3185
1	HES5	3	1000	2528744	2530245	2.22951023043018	0.450549450549451	0.568431568431568	rs11590198	0.3185
1	TNFRSF14-AS1	3	1000	2549919	2557031	2.22951023043018	0.431568431568432	0.564435564435564	rs11590198	0.3185
1	TNFRSF14	3	1000	2549919	2557031	2.22951023043018	0.415584415584416	0.542457542457542	rs11590198	0.3185
1	PRXL2B	1	1000	2586490	2591469	0.995096201733612	0.337662337662338	0.337662337662338	rs11590198	0.3185
1	MMEL1	1	1000	2590638	2632990	0.995096201733612	0.311688311688312	0.311688311688312	rs11590198	0.3185
1	TTC34	4	1000	2635975	2801717	5.97916957641089	0.1998001998002	0.183816183816184	rs12091184	0.0525599999999999
1	ACTRT2	7	1000	3021482	3022903	5.4234234372467	0.561438561438561	0.507492507492508	rs6698974	0.1082
1	PRDM16-DT	9	1000	3059614	3068437	8.89005223818424	0.422577422577423	0.418581418581419	rs4233024	0.0618000000000001
1	PRDM16	9	1000	3059614	3068437	8.89005223818424	0.458541458541459	0.425574425574426	rs4233024	0.0618000000000001
1	MIR4251	10	1000	3127974	3128035	9.86093891861607	0.408591408591409	0.455544455544456	rs4233024	0.0618000000000001
1	ARHGEF16	3	1000	3454425	3481113	1.15959978185306	0.763236763236763	0.849150849150849	rs2821040	0.4655
1	MEGF6	6	1000	3489919	3611495	4.71825042364779	0.565434565434565	0.456543456543457	rs3765764	0.1051
1	MIR551A	2	1000	3560694	3560790	1.10618484012981	0.554445554445554	0.521478521478521	rs3765692	0.3326
1	TPRG1L	5	1000	3625001	3630127	4.52106211656728	0.440559440559441	0.381618381618382	rs3765764	0.1051
1	WRAP73	10	1000	3630766	3652761	5.72386637657421	0.782217782217782	0.747252747252747	rs3765764	0.1051
1	TP73	8	1000	3652519	3736201	4.6176815364444	0.737262737262737	0.548451548451548	rs3765764	0.1051
1	TP73-AS1	6	1000	3735600	3747336	1.36373614317997	0.942057942057942	0.968031968031968	rs3737593	0.5089
1	CCDC27	8	1000	3746459	3771645	7.70181928403096	0.437562437562438	0.223776223776224	rs3205087	0.0369899999999998
1	SMIM1	7	1000	3772760	3775982	9.73631607317126	0.228771228771229	0.190809190809191	rs3205087	0.0369899999999998
1	LRRC47	7	1000	3778557	3796504	9.73631607317126	0.226773226773227	0.187812187812188	rs3205087	0.0369899999999998
1	RN7SL574P	7	1000	3782814	3783111	9.73631607317126	0.235764235764236	0.200799200799201	rs3205087	0.0369899999999998
1	CEP104	7	1000	3812080	3857214	9.73631607317126	0.220779220779221	0.195804195804196	rs3205087	0.0369899999999998
1	DFFB	3	1000	3857266	3885429	4.88307190864806	0.195804195804196	0.280719280719281	rs34684424	0.130500000000001
1	LINC01346	1	1000	3940564	3955262	1.49981389131225	0.20979020979021	0.20979020979021	rs6695346	0.220700000000001
1	LINC01345	1	1000	3944546	3948980	1.49981389131225	0.20979020979021	0.20979020979021	rs6695346	0.220700000000001
1	LINC02780	6	1000	3976132	4012699	10.7856164271129	0.107892107892108	0.195804195804196	rs4654482	0.03407
1	EEF1DP6	5	1000	4175527	4175899	2.10493606198856	0.823176823176823	0.856143856143856	rs10492944	0.3349
1	LINC01777	11	1e+06	4412026	4424689	40.5245191666264	0.00136899863100137	0.000686999313000687	rs351614	4.77199999999991e-05
1	LINC01646	7	1000	4571480	4594009	2.42395024545692	0.891108891108891	0.748251748251748	rs239769	0.2052
1	AJAP1	17	1000	4654731	4792534	9.69806007222593	0.843156843156843	0.813186813186813	rs12141394	0.1265
1	LINC02781	8	1000	4973380	4981568	10.7240249306487	0.23976023976024	0.325674325674326	rs6702660	0.04958
1	LINC02782	3	1e+05	5086458	5090899	5.27090901262224	0.154218457815422	0.0913990860091399	rs10799157	0.0317
1	MIR4689	4	1000	5862671	5862741	2.88534715906689	0.549450549450549	0.408591408591409	rs2485655	0.144
1	NPHP4	6	1000	5862810	5992473	4.12901408425938	0.636363636363636	0.573426573426573	rs2485655	0.144
1	KCNAB2	6	1000	5991465	6101193	6.47192685999677	0.344655344655345	0.344655344655345	rs17029103	0.0803500000000006
1	CHD5	9	1000	6101792	6180123	10.5971270087864	0.320679320679321	0.475524475524476	rs17029103	0.0803500000000006
1	RPL22	7	1000	6181268	6209389	6.12096013128356	0.496503496503497	0.541458541458541	rs2843493	0.1193
1	RNF207	8	1000	6205474	6221299	8.12095249039587	0.388611388611389	0.557442557442557	rs2843493	0.1193
1	ICMT	7	1000	6221192	6235972	8.07783276548244	0.310689310689311	0.520479520479521	rs2843493	0.1193
1	LINC00337	5	1000	6236239	6239444	5.63143995647484	0.350649350649351	0.599400599400599	rs12070308	0.1573
1	HES3	5	1000	6244191	6245578	4.27376931798959	0.468531468531469	0.531468531468531	rs12070308	0.1573
1	GPR153	5	1000	6247345	6260975	4.27376931798959	0.486513486513487	0.535464535464535	rs12070308	0.1573
1	ACOT7	8	1000	6264268	6394391	4.01200697560839	0.795204795204795	0.668331668331668	rs12070308	0.1573
1	HES2	2	1000	6412417	6424670	0.356092956627377	0.805194805194805	0.77022977022977	rs6675376	0.5633
1	ESPN	2	1000	6424775	6461367	0.356092956627377	0.74025974025974	0.716283716283716	rs6675376	0.5633
1	MIR4252	2	1000	6429833	6429896	0.356092956627377	0.762237762237762	0.732267732267732	rs6675376	0.5633
1	TNFRSF25	2	1000	6461150	6466195	0.356092956627377	0.776223776223776	0.733266733266733	rs6675376	0.5633
1	PLEKHG5	5	1000	6466091	6520061	3.2002911427773	0.624375624375624	0.627372627372627	rs2986746	0.204600000000001
1	NOL9	6	1000	6521346	6554535	4.07891193124804	0.597402597402597	0.686313686313686	rs2986746	0.204600000000001
1	RNU6-731P	5	1000	6540853	6540964	4.05684154210798	0.48951048951049	0.634365634365634	rs2986746	0.204600000000001
1	TAS1R1	6	1000	6555180	6579757	5.00182308725515	0.506493506493506	0.696303696303696	rs2986746	0.204600000000001
1	ZBTB48	4	1000	6580000	6589280	3.7668554282493	0.397602397602398	0.521478521478521	rs2986746	0.204600000000001
1	KLHL21	5	1000	6590723	6614607	7.03749783055988	0.213786213786214	0.270729270729271	rs4908932	0.0705299999999998
1	PHF13	4	1000	6613684	6624033	5.4282673034158	0.232767232767233	0.210789210789211	rs4908932	0.0705299999999998
1	THAP3	3	1000	6624865	6635586	4.43358226593618	0.201798201798202	0.180819180819181	rs4908932	0.0705299999999998
1	DNAJC11	3	1000	6634167	6701924	4.38620040389024	0.21978021978022	0.192807192807193	rs4908932	0.0705299999999998
1	LINC01672	1	1000	6724636	6730012	0.170576456432492	0.674325674325674	0.674325674325674	rs6804	0.6796
1	CAMTA1-DT	2	1000	6783891	6784843	3.42426382027355	0.154845154845155	0.202797202797203	rs449250	0.125600000000001
1	CAMTA1	2	1000	6783891	6784843	3.42426382027355	0.175824175824176	0.228771228771229	rs449250	0.125600000000001
1	RNU1-8P	10	1000	7219359	7219524	6.6951040226451	0.672327672327672	0.715284715284715	rs6687729	0.1815
1	CAMTA1-IT1	6	1000	7368941	7370270	3.9213634841469	0.639360639360639	0.6003996003996	rs10864291	0.163499999999999
1	VAMP3	4	1000	7771268	7781432	1.17077671001521	0.869130869130869	0.736263736263736	rs4908676	0.313800000000001
1	PER3	11	1000	7784319	7845177	11.0598515739161	0.375624375624376	0.306693306693307	rs10462020	0.02472
1	UTS2	9	1000	7843082	7853512	10.0403210891192	0.331668331668332	0.153846153846154	rs10462020	0.02472
1	TNFRSF9	8	1000	7915893	7943165	8.81213526198731	0.336663336663337	0.150849150849151	rs10462020	0.02472
1	PARK7	3	1000	7954290	7985505	0.131680043030967	0.99000999000999	0.993006993006993	rs707476	0.7967
1	LINC01714	4	1000	8202428	8215210	2.70832117411675	0.59040959040959	0.531468531468531	rs7554600	0.1823
1	RNU1-7P	4	1000	8206433	8206597	2.70832117411675	0.589410589410589	0.529470529470529	rs7554600	0.1823
1	RNU6-991P	5	1000	8292156	8292263	2.63939481622164	0.648351648351648	0.440559440559441	rs12041676	0.143900000000001
1	SLC45A1	5	1000	8317825	8344167	2.63939481622164	0.676323676323676	0.454545454545455	rs12041676	0.143900000000001
1	RERE	5	1000	8352396	8817643	2.00612762759223	0.831168831168831	0.779220779220779	rs17383360	0.2788
1	RPL7P7	1	1000	8786210	8786913	1.17293010410191	0.283716283716284	0.283716283716284	rs17383360	0.2788
1	RPL23AP19	2	1000	8831006	8831375	1.510216102441	0.465534465534466	0.480519480519481	rs17383360	0.2788
1	ENO1	2	1000	8860999	8879250	0.450334320844161	0.815184815184815	0.824175824175824	rs11586056	0.5614
1	MIR6728	1	1000	8866501	8866590	0.337285998339094	0.549450549450549	0.549450549450549	rs11586056	0.5614
1	ENO1-AS1	2	1000	8878834	8879894	0.450334320844161	0.807192807192807	0.809190809190809	rs11586056	0.5614
1	RNU6-304P	2	1000	8883426	8883533	0.450334320844161	0.796203796203796	0.804195804195804	rs11586056	0.5614
1	HMGN2P17	2	1000	8893408	8894151	0.450334320844161	0.792207792207792	0.805194805194805	rs11586056	0.5614
1	CA6	14	1000	8945866	8975092	10.6727649983037	0.6003996003996	0.67032967032967	rs6699492	0.0877000000000002
1	RN7SL451P	13	1000	8979575	8979874	10.5597166757987	0.57042957042957	0.654345654345654	rs6699492	0.0877000000000002
1	SLC2A7	18	1000	9003299	9026345	14.3900309823626	0.657342657342657	0.783216783216783	rs6699492	0.0877000000000002
1	SLC2A5	16	1000	9035106	9088478	10.7234024891198	0.749250749250749	0.719280719280719	rs6699492	0.0877000000000002
1	GPR157	7	1e+05	9100304	9129170	8.99764247905901	0.253267467325327	0.0650393496065039	rs7555782	0.01089
1	MIR34AHG	12	1e+05	9148010	9198906	21.8668305531514	0.0787092129078709	0.02709972900271	rs11802925	0.004703
1	MIR34A	5	1e+05	9151667	9151777	7.01364177053808	0.22129778702213	0.044969550304497	rs7555782	0.01089
1	LNCTAM34A	10	1e+05	9182003	9196284	21.4229142243985	0.038859611403886	0.019519804801952	rs11802925	0.004703
1	H6PD	10	1e+05	9234774	9271337	19.9171173321232	0.0588294117058829	0.046789532104679	rs11802925	0.004703
1	SPSB1	12	1000	9292879	9369532	12.7973991806554	0.392607392607393	0.377622377622378	rs1008446	0.0380800000000003
1	LINC02606	7	1000	9425093	9440564	5.6649885555357	0.551448551448551	0.498501498501498	rs12760778	0.106500000000001
1	RNA5SP40	6	1000	9437668	9437778	4.21979030906245	0.605394605394605	0.452547452547453	rs12760778	0.106500000000001
1	SLC25A33	6	1000	9539481	9585179	4.6163504789444	0.594405594405594	0.652347652347652	rs7550613	0.165699999999999
1	TMEM201	3	1000	9588921	9614873	3.1279131768321	0.360639360639361	0.407592407592408	rs7550613	0.165699999999999
1	PIK3CD	7	1000	9651731	9729114	5.03409720976867	0.595404595404595	0.703296703296703	rs12075554	0.1783
1	PIK3CD-AS1	4	1000	9652609	9654586	3.00640772251332	0.529470529470529	0.72027972027972	rs9430506	0.3069
1	PIK3CD-AS2	5	1000	9672425	9687555	2.43434183218631	0.735264735264735	0.804195804195804	rs9430506	0.3069
1	CLSTN1	5	1000	9729025	9824526	3.82760589368067	0.536463536463537	0.565434565434565	rs12075554	0.1783
1	MZT1P1	1	1000	9780821	9781240	1.81173700674563	0.174825174825175	0.174825174825175	rs12075554	0.1783
1	CTNNBIP1	1	1000	9848275	9910336	1.92423784257253e-05	0.996003996003996	0.996003996003996	rs1220405	0.9965
1	LZIC	2	1000	9922112	9943407	0.0329962515788206	0.98001998001998	0.975024975024975	rs11828	0.8559
1	NMNAT1	4	1000	9943427	9985501	0.247221430774317	0.985014985014985	0.977022977022977	rs12071307	0.6597
1	RN7SKP269	2	1000	9947317	9947636	0.0329962515788206	0.983016983016983	0.978021978021978	rs11828	0.8559
1	TMEM274P	2	1000	9950571	9960787	0.0329962515788206	0.986013986013986	0.98001998001998	rs11828	0.8559
1	MIR5697	2	1000	9967380	9967458	0.0329962515788206	0.982017982017982	0.975024975024975	rs11828	0.8559
1	RBP7	3	1000	9997205	10016020	0.247202188395892	0.948051948051948	0.934065934065934	rs12071307	0.6597
1	UBE4B	8	1000	10032831	10181239	3.0812138487262	0.871128871128871	0.894105894105894	rs35609175	0.3001
1	PGAM1P11	3	1000	10058670	10059648	0.546538645982039	0.9000999000999	0.908091908091908	rs12406448	0.5643
1	RNU6-828P	3	1000	10163267	10163374	1.46117576507018	0.683316683316683	0.657342657342657	rs35609175	0.3001
1	KIF1B	6	1000	10210804	10381603	4.87788840088928	0.549450549450549	0.598401598401598	rs17034775	0.137000000000001
1	RNU6-37P	2	1000	10298965	10299072	0.44136118848137	0.801198801198801	0.782217782217782	rs3748576	0.5399
1	RN7SL731P	2	1000	10306464	10306757	0.44136118848137	0.809190809190809	0.8001998001998	rs3748576	0.5399
1	PGD	3	1000	10398591	10420144	2.49572233054213	0.415584415584416	0.302697302697303	rs17034775	0.137000000000001
1	CENPS-CORT	5	1000	10430101	10452153	2.65992897361657	0.663336663336663	0.442557442557443	rs17034775	0.137000000000001
1	CENPS	5	1000	10430101	10452153	2.65992897361657	0.683316683316683	0.457542457542458	rs17034775	0.137000000000001
1	CORT	5	1000	10430101	10452153	2.65992897361657	0.7002997002997	0.474525474525474	rs17034775	0.137000000000001
1	DFFA	4	1000	10456521	10472526	0.448593187739183	0.959040959040959	0.971028971028971	rs1536262	0.6613
1	PEX14	12	1000	10472287	10630758	20.8746050959537	0.113886113886114	0.205794205794206	rs12741973	0.0261199999999999
1	RN7SL614P	5	1000	10616835	10617115	15.2036911136646	0.024975024975025	0.120879120879121	rs12741973	0.0261199999999999
1	CASZ1	19	1000	10636603	10796650	37.5697278324417	0.032967032967033	0.103896103896104	rs284320	0.00650999999999998
1	HSPE1P24	8	1000	10895760	10895998	3.32019077727164	0.872127872127872	0.829170829170829	rs566800	0.2186
1	C1orf127	13	1000	10946470	10982037	4.9835114789974	0.959040959040959	0.949050949050949	rs566800	0.2186
1	CFL1P6	8	1000	10990977	10991797	2.86913595831478	0.931068931068931	0.939060939060939	rs1769663	0.32
1	TARDBP	7	1000	11012343	11026420	2.69021245323869	0.86013986013986	0.902097902097902	rs1769663	0.32
1	MASP2	6	1000	11026522	11047233	2.34894754267159	0.815184815184815	0.842157842157842	rs1769663	0.32
1	SRM	4	1000	11054583	11060024	0.987501229531887	0.886113886113886	0.885114885114885	rs6696682	0.4543
1	EXOSC10	2	1000	11066617	11099881	0.101727940769559	0.932067932067932	0.946053946053946	rs7548659	0.7976
1	EXOSC10-AS1	1	1000	11099674	11102100	0.0657688504942772	0.804195804195804	0.804195804195804	rs7548659	0.7976
1	MTOR	13	1000	11106534	11262507	13.7265377542048	0.372627372627373	0.392607392607393	rs77086655	0.06059
1	MTOR-AS1	5	1000	11143897	11149537	6.00326651959574	0.298701298701299	0.255744255744256	rs77086655	0.06059
1	RNU6-537P	5	1000	11152349	11152452	6.00326651959574	0.306693306693307	0.260739260739261	rs77086655	0.06059
1	ANGPTL7	7	1000	11189340	11195981	12.1711964496804	0.104895104895105	0.332667332667333	rs77086655	0.06059
1	RNU6-291P	6	1000	11226253	11226360	9.96937206254208	0.122877122877123	0.285714285714286	rs77086655	0.06059
1	RPL39P6	7	1000	11232962	11233112	10.0677409228977	0.207792207792208	0.325674325674326	rs77086655	0.06059
1	UBIAD1	8	1000	11273205	11296049	6.62192176780173	0.506493506493506	0.386613386613387	rs4845980	0.07555
1	UBE2V2P3	8	1000	11278615	11279351	6.62192176780173	0.515484515484515	0.410589410589411	rs4845980	0.07555
1	DISP3	2	1000	11479165	11537584	3.47991381605456	0.157842157842158	0.106893106893107	rs17036930	0.0777300000000001
1	LINC01647	4	1000	11609530	11613355	2.25942574181292	0.648351648351648	0.508491508491508	rs2235660	0.1805
1	FBXO2	4	1000	11637017	11655785	2.95219330869181	0.516483516483517	0.503496503496504	rs2235660	0.1805
1	FBXO44	3	1000	11654374	11663327	1.15869080878135	0.707292707292707	0.594405594405594	rs4846019	0.303000000000001
1	FBXO6	4	1000	11664123	11674354	2.18894062607674	0.628371628371628	0.72027972027972	rs4846019	0.303000000000001
1	MAD2L2	9	1000	11674479	11691650	2.98828337229774	0.937062937062937	0.924075924075924	rs4846019	0.303000000000001
1	DRAXIN	15	1000	11691728	11725857	9.62528136324538	0.785214785214785	0.706293706293706	rs9430631	0.106700000000001
1	AGTRAP	12	1000	11736083	11754802	8.46659055446403	0.672327672327672	0.595404595404595	rs9430631	0.106700000000001
1	C1orf167	12	1000	11761786	11789585	8.46659055446403	0.684315684315684	0.611388611388611	rs9430631	0.106700000000001
1	MTHFR	11	1000	11785722	11806920	7.05746019757085	0.741258741258741	0.588411588411588	rs9430631	0.106700000000001
1	CLCN6	10	1000	11806095	11843144	6.0455145763067	0.704295704295704	0.656343656343656	rs9430631	0.106700000000001
1	NPPA-AS1	7	1000	11841016	11848079	2.08143853012156	0.854145854145854	0.785214785214785	rs503040	0.2952
1	NPPA	7	1000	11841016	11848079	2.08143853012156	0.849150849150849	0.778221778221778	rs503040	0.2952
1	NPPB	7	1000	11857463	11858931	2.08143853012156	0.822177822177822	0.763236763236763	rs503040	0.2952
1	RNU5E-1	9	1000	11908151	11908271	6.36532343139644	0.609390609390609	0.264735264735265	rs12562819	0.0401500000000001
1	RNU5E-4P	9	1000	11909807	11909927	6.36532343139644	0.639360639360639	0.26973026973027	rs12562819	0.0401500000000001
1	KIAA2013	9	1000	11919590	11926428	6.43390620524358	0.589410589410589	0.245754245754246	rs12562819	0.0401500000000001
1	PLOD1	10	1000	11934204	11975538	7.57410198775752	0.554445554445554	0.413586413586414	rs12562819	0.0401500000000001
1	MFN2	6	1000	11980180	12013514	2.07036713421437	0.778221778221778	0.9000999000999	rs2038028	0.4165
1	MIIP	3	1000	12019465	12032045	1.70865792445947	0.525474525474525	0.691308691308691	rs2038028	0.4165
1	MIR6729	2	1000	12029157	12029222	1.21070279240692	0.471528471528472	0.594405594405594	rs2038028	0.4165
1	TNFRSF8	4	1000	12063376	12144207	3.55361348448384	0.448551448551449	0.352647352647353	rs535068	0.1166
1	RNU6-777P	1	1000	12077880	12077984	0.157466328912889	0.664335664335664	0.664335664335664	rs4514248	0.6915
1	RPL23AP89	1	1000	12080292	12080547	0.157466328912889	0.69030969030969	0.69030969030969	rs4514248	0.6915
1	MIR7846	4	1000	12166942	12167038	3.40115213605551	0.450549450549451	0.343656343656344	rs535068	0.1166
1	TNFRSF1B	14	1e+05	12167002	12209228	22.769551680366	0.110438895611044	0.0614693853061469	rs1148458	0.00242
1	MIR4632	9	1e+05	12191712	12191773	16.7123412869307	0.0835891641083589	0.020479795202048	rs1148458	0.00242
1	RPL10P17	23	1000	12220793	12221109	34.3258911858626	0.118881118881119	0.127872127872128	rs1148458	0.00242
1	VPS13D	34	1000	12230031	12512047	41.374781753799	0.207792207792208	0.236763236763237	rs1148458	0.00242
1	SNORA59A	4	1000	12507245	12507397	1.40522825366223	0.807192807192807	0.855144855144855	rs12137084	0.4166
1	LINC02766	3	1000	12527723	12528420	1.37802673466575	0.661338661338661	0.76023976023976	rs12137084	0.4166
1	DHRS3	8	1000	12567909	12617731	3.84679499403742	0.833166833166833	0.782217782217782	rs12136952	0.189000000000001
1	RNU6ATAC18P	5	1000	12569971	12570072	1.64355535130646	0.877122877122877	0.899100899100899	rs12137084	0.4166
1	MIR6730	3	1000	12578956	12579023	0.7996004233221	0.821178821178821	0.817182817182817	rs12408116	0.4649
1	AADACL4	10	1000	12644546	12667086	11.8347372122653	0.308691308691309	0.313686313686314	rs3000896	0.0352200000000001
1	AADACL3	7	1000	12716114	12728759	9.49208698133366	0.233766233766234	0.222777222777223	rs3000896	0.0352200000000001
1	C1orf158	4	1000	12746214	12763699	6.37817643203706	0.158841158841159	0.31968031968032	rs11809649	0.0877000000000002
1	PRAMEF12	5	1000	12774840	12777906	6.18668678464547	0.270729270729271	0.314685314685315	rs11809649	0.0877000000000002
1	PRAMEF1	5	1000	12791396	12796628	6.18668678464547	0.265734265734266	0.311688311688312	rs11809649	0.0877000000000002
1	LINC01784	7	1000	12822685	12823159	10.2764795031825	0.18981018981019	0.355644355644356	rs9308457	0.0721900000000001
1	PRAMEF11	7	1000	12824604	12831410	10.2764795031825	0.182817182817183	0.353646353646354	rs9308457	0.0721900000000001
1	PRAMEF30P	5	1000	12838124	12841357	8.10574185884012	0.148851148851149	0.255744255744256	rs9308457	0.0721900000000001
1	HNRNPCL1	5	1000	12847407	12848725	8.10574185884012	0.173826173826174	0.282717282717283	rs9308457	0.0721900000000001
1	PRAMEF2	5	1000	12857085	12861909	8.10574185884012	0.163836163836164	0.274725274725275	rs9308457	0.0721900000000001
1	PRAMEF4	2	1000	12879223	12886201	4.08979271853702	0.144855144855145	0.131868131868132	rs9308457	0.0721900000000001
1	PRAMEF10	2	1000	12892895	12898270	4.08979271853702	0.128871128871129	0.124875124875125	rs9308457	0.0721900000000001
1	PRAMEF7	2	1000	12916609	12920482	4.08979271853702	0.141858141858142	0.140859140859141	rs9308457	0.0721900000000001
1	PRDM2	8	1000	13700197	13825079	11.2027704036811	0.177822177822178	0.208791208791209	rs6686636	0.03137
1	KAZN	98	1000	13892791	15118043	92.4647235173719	0.589410589410589	0.791208791208791	rs12133241	0.02332
1	RNU6-1265P	9	1000	14124232	14124335	19.4481786862753	0.0579420579420579	0.2997002997003	rs10927938	0.0456499999999999
1	KAZN-AS1	15	1000	14348954	14391575	17.9263796328349	0.265734265734266	0.534465534465534	rs4661471	0.0760400000000001
1	TBCAP2	10	1000	14692128	14692613	5.90645939669459	0.693306693306693	0.699300699300699	rs2789746	0.1478
1	TMEM51-AS1	12	1000	15111814	15152464	11.1670604313965	0.497502497502497	0.393606393606394	rs3845598	0.03226
1	TMEM51	12	1000	15111814	15152464	11.1670604313965	0.45954045954046	0.35964035964036	rs3845598	0.03226
1	C1orf195	9	1000	15164343	15171317	11.5322305300563	0.245754245754246	0.23976023976024	rs3845598	0.03226
1	FHAD1	27	1000	15247271	15400283	31.940710119229	0.272727272727273	0.453546453546454	rs2489772	0.0477700000000001
