Chr	Gene	nSNPs	nSims	Start	Stop	Test	Pvalue	Top-0.1-pvalue	Best-SNP	SNP-pvalue
1	MTMR11	162	1000000	149850542	149958772	394.118968876267	0.0556949443050557	2.54999745000255e-4	rs11205303	1.4e-9
1	CLCA1	716	1000	86884050	87015972	660.092977232044	0.491508491508492	0.242757242757243	rs139471707	2.79999999999996e-4
1	CLCA4	578	1000	86962760	87096437	370.809967221362	0.841158841158841	0.866133866133866	rs184790174	0.00600000000000001
1	ATP1A2	665	1000	160035548	160163381	494.392928223101	0.822177822177822	0.882117882117882	rs74380184	0.00510000000000001
1	NCDN	312	100000	35973073	36082875	521.515490713114	0.035209647903521	0.0991390086099139	rs181478808	0.0024
1	RUNX3	831	100000	25176001	25341612	1484.39542179107	0.00746992530074699	0.00784992150078499	rs6699680	8.90000000000023e-5
1	C8B	757	100000	57344879	57481813	1188.32566165029	0.047879521204788	0.044689553104469	rs2236217	3.59999999999996e-4
1	GLRX2	402	1000	193009995	193125244	407.538359836848	0.356643356643357	0.565434565434565	rs116530953	0.00699999999999998
1	PLEKHO1	371	1000	150071372	150186916	632.854271390652	0.0699300699300699	0.116883116883117	rs112236384	0.00130000000000002
1	GCLM	622	1000	94300754	94425012	654.74478806755	0.328671328671329	0.294705294705295	rs143459562	0.00919999999999996
1	DEPDC1	515	1000	68889834	69012904	654.31526816307	0.165834165834166	0.195804195804196	rs112086707	0.00229999999999999
1	KPNA6	446	1000000	32523656	32692164	1559.95338908692	6.17999382000618e-4	4.4999955000045e-4	rs4012159	2.29999999999995e-5
1	SLAMF7	497	1000	160658846	160774611	501.455020522859	0.380619380619381	0.456543456543457	rs142241566	0.00130000000000002
1	INSRR	481	1000000	156759854	156878909	1266.28025714269	3.32999667000333e-4	2.15999784000216e-4	rs150411804	5.30000000000015e-7
1	SH2D2A	430	1000000	156726034	156836654	1131.8833342574	0.00178399821600178	1.6999983000017e-5	rs148961447	2.29999999999999e-7
1	TNFRSF1B	670	1000	12177047	12319285	859.828251112807	0.101898101898102	0.102897102897103	rs77876775	2.60000000000003e-4
1	SARS	583	100000	109706539	109830804	1081.04792055608	0.012789872101279	0.0573094269057309	rs74113787	0.0039
1	LRRC7	2765	1000	69983943	70667628	2357.26794189119	0.589410589410589	0.637362637362637	rs141445297	2.60000000000003e-4
1	MYOC	638	100000	171554556	171671828	885.746441992375	0.121638783612164	0.0894591054089459	rs150228190	0.0048
1	ADSS	628	1000	244521795	244665211	479.148418477113	0.763236763236763	0.818181818181818	rs187695712	0.0038
1	ZZZ3	714	100000	77978100	78199104	1081.82754482845	0.0666593334066659	0.0941690583094169	rs12744863	7.09999999999995e-4
1	FBXO42	820	100000	16523334	16728975	1580.80288645247	0.031029689703103	0.0697993020069799	rs113382998	0.0016
1	SLC66A1	699	1000	19588819	19705794	727.301073689575	0.300699300699301	0.391608391608392	rs185337276	6.60000000000018e-4
1	THAP3	438	1000	6634925	6745646	377.030661076187	0.480519480519481	0.466533466533467	rs150923052	0.00180000000000001
1	USH2A	4162	1000	215746232	216646790	3597.26892121828	0.688311688311688	0.512487512487512	rs61828201	2.89999999999993e-5
1	TRIT1	765	100000	40253781	40399183	1195.4055226381	0.0608793912060879	0.0678493215067849	rs72666956	5.69999999999997e-4
1	GUCA2B	423	1000	42569080	42671491	376.655835740253	0.47052947052947097	0.561438561438561	rs139234360	0.00740000000000001
1	TPR	689	1000	186230783	186394825	465.967524072083	0.785214785214785	0.672327672327672	rs75245566	0.0032
1	VPS13D	1542	1000	12240086	12622099	1607.39263846507	0.316683316683317	0.35964035964036	rs77876775	2.60000000000003e-4
1	COL9A2	468	1000	40716160	40833485	408.667384268019	0.520479520479521	0.346653346653347	rs181605735	9.39999999999996e-5
1	H6PD	838	1000	9244833	9381396	629.295736853745	0.816183816183816	0.793206793206793	rs115236749	0.0026
1	VAMP3	520	1000	7781355	7891492	700.894570700793	0.120879120879121	0.143856143856144	rs143866940	0.0039
1	PER3	883	100000	7794379	7955237	1695.21869856631	0.010029899701003	0.011279887201128	rs71639206	4.20000000000002e-4
1	UTS2	696	100000	7853142	7963572	1451.50696024446	0.00705992940070599	0.00750992490075099	rs35554366	3.50000000000007e-4
1	TNFRSF9	630	100000	7925953	8053225	1383.29302247096	0.003529964700353	0.00279997200028	rs35554366	3.50000000000007e-4
1	PTGER3	1338	1000	71268035	71563491	1276.03585817303	0.426573426573427	0.4995004995005	rs183374711	0.00830000000000002
1	SIKE1	390	1000	115262099	115373306	448.00949784906	0.208791208791209	0.216783216783217	rs111314782	0.0015
1	AKR7A2	663	1000	19580458	19688640	667.923834284154	0.34965034965035	0.542457542457542	rs75009321	0.00350000000000001
1	MRTO4	551	1000	19528298	19636622	511.785747745763	0.392607392607393	0.756243756243756	rs12123817	0.0041
1	TRAPPC3	454	100000	36552170	36671654	654.900496523204	0.0875291247087529	0.0832691673083269	rs61775896	5.29999999999997e-5
1	THRAP3	564	1000	36640032	36820958	558.666284979098	0.217782217782218	0.218781218781219	rs61775896	5.29999999999997e-5
1	ARID4B	1219	100000	235244948	235541534	2778.08432445827	0.016159838401616	0.01069989300107	rs7531922	7.8000000000002e-4
1	OPN3	948	1000	241703403	241890678	893.1285512618	0.506493506493506	0.410589410589411	rs145214667	6.10000000000001e-4
1	SDCCAG8	1081	100000	243369335	243713393	2635.41410438671	5.79994200057999e-4	0.00672993270067299	rs4614242	2.00000000000002e-4
1	HHAT	2663	1000	210451595	210899638	2744.64400135352	0.318681318681319	0.402597402597403	rs190583055	7.09999999999995e-4
1	KIF1B	1253	100000	10220862	10491661	1588.16256256116	0.188078119218808	0.0580194198058019	rs192752497	4.49999999999995e-4
1	SZRD1	619	100000	16629069	16774640	1389.08730875856	0.00727992720072799	0.016639833601664	rs184483715	4.20000000000002e-4
1	MCOLN3	639	1000	85433764	85564183	461.780888738781	0.648351648351648	0.613386613386613	rs200212230	0.0021
1	SOAT1	1035	1000	179212848	179377815	896.991563494447	0.482517482517482	0.593406593406593	rs77494240	0.00749999999999998
1	MSH4	1143	100000	76212566	76428927	2591.62079507687	0.00959990400095999	0.021429785702143	rs11161887	4.20000000000002e-4
1	PITHD1	282	1000	24054907	24164722	343.46134369253	0.123876123876124	0.145854145854146	rs112847235	0.0058
1	LAMC2	809	1000	183105372	183264035	1107.00438583169	0.122877122877123	0.334665334665335	rs79062081	3.69999999999995e-4
1	CROCC	660	1000	17016767	17349459	1010.93863534977	0.0529470529470529	0.123876123876124	rs563960	0.00269999999999999
1	ATP2B4	965	1000	203545688	203763209	1194.05804258263	0.0999000999000999	0.200799200799201	rs144138141	0.002
1	ZC3H11A	774	100000	203714781	203874127	2118.83062676792	0.003449965500345	0.018949810501895	rs6693481	4.7e-4
1	YIPF1	593	1000	54267391	54405471	398.739835468701	0.803196803196803	0.69030969030969	rs144999424	9.49999999999991e-4
1	NDC1	679	1000	54181150	54354136	490.981897087792	0.806193806193806	0.538461538461538	rs78770536	9.00000000000023e-4
1	TARBP1	1064	1000	234477058	234664925	1195.27909841723	0.194805194805195	0.368631368631369	rs190375736	0.00559999999999999
1	PIGV	268	1000	27063962	27174889	212.720145388873	0.593406593406593	0.391608391608392	rs140476492	0.00300000000000001
1	PTPRU	745	1000	29513027	29703325	511.477994864329	0.889110889110889	0.816183816183816	rs188367239	0.00740000000000001
1	SNRNP40	635	1000	31682414	31819635	852.218105984978	0.180819180819181	0.134865134865135	rs186736389	6.30000000000008e-4
1	COL11A1	2106	1000	103292022	103624428	1866.4538895553	0.524475524475524	0.458541458541459	rs140496073	0.0017
1	DDX20	563	1000	112247866	112360622	331.272253302211	0.911088911088911	0.978021978021978	rs115039260	0.0229999999999999
1	CHI3L2	784	1000	111693392	111836062	906.038035414265	0.228771228771229	0.373626373626374	rs188456192	0.00139999999999998
1	GNAI3	589	1000000	110041236	110210946	1844.48258639289	4.1999958000042e-5	8.8999911000089e-4	rs493972	3.39999999999997e-5
1	WDR3	521	1000	118422342	118559166	898.638947912758	0.0559440559440559	0.13986013986014	rs79723835	7.89999999999995e-4
1	PKN2	1032	1000	89099904	89351938	1148.08351709564	0.282717282717283	0.254745254745255	rs75541230	0.00290000000000001
1	SPEN	836	100000	16124201	16316951	1133.02643966655	0.132808671913281	0.0657593424065759	rs6689463	0.00290000000000001
1	PACC1	594	1000	212487272	212638243	578.418649038481	0.368631368631369	0.413586413586414	rs114808752	0.00220000000000001
1	YBX1	421	1000000	43098088	43219476	1206.19717599803	0.00109399890600109	4.3999956000044e-4	rs12145783	1.29999999999999e-5
1	PPP2R5A	693	1000	212408751	212585195	707.208077589076	0.311688311688312	0.352647352647353	rs114808752	0.00220000000000001
1	TIE1	358	1000	43716652	43838779	403.464211807749	0.187812187812188	0.300699300699301	rs191404938	0.00950000000000002
1	KDM4A	572	1000	44065819	44221189	780.554643698549	0.130869130869131	0.124875124875125	rs184439655	0.00139999999999998
1	NFYC	789	1000	41107319	41287275	770.664419639504	0.332667332667333	0.556443556443556	rs184408303	0.0017
1	ZMYND12	539	1000000	42845999	42971924	1759.88888841732	0.00322199677800322	8.27999172000828e-4	rs869609	4.59999999999993e-5
1	ASPM	500	1000	197003256	197165824	298.404852493584	0.802197802197802	0.558441558441558	rs41314023	6.80000000000004e-4
1	CD84	754	1000	160460884	160599306	404.965227273792	0.904095904095904	0.874125874125874	rs191140730	0.00340000000000001
1	ELOVL1	277	1000	43779068	43883745	298.521178767933	0.248751248751249	0.304695304695305	rs150169281	0.013
1	LRRC40	485	1000	70560487	70721262	311.845482444849	0.786213786213786	0.687312687312687	rs138162262	0.00799999999999995
1	EVI5	1522	1000	92924252	93307961	1124.52890543926	0.605394605394605	0.67032967032967	rs184766540	2.79999999999996e-4
1	DNTTIP2	610	1000	94281839	94395474	517.280924656296	0.54045954045954	0.648351648351648	rs12023010	0.0159999999999999
1	RRP15	543	1000	218408634	218561325	575.727310208372	0.280719280719281	0.734265734265734	rs191574682	0.0032
1	PRKCZ	1117	1000	1931849	2166834	1170.65548898671	0.278721278721279	0.43956043956044	rs189133054	0.00279999999999999
1	IARS2	534	1000	220217473	220371383	544.494456414624	0.332667332667333	0.102897102897103	rs188325109	6.19999999999995e-4
1	NUP133	755	1000	229526005	229694088	807.618860023234	0.255744255744256	0.625374625374625	rs79424720	0.00539999999999998
1	NUCKS1	627	1000	205631949	205769310	514.692536920081	0.615384615384615	0.701298701298701	rs189638566	0.0091
1	KCNAB2	1108	1000	6000986	6211253	919.74609009063	0.683316683316683	0.69030969030969	rs191974498	0.00300000000000001
1	TGFBR3	1699	1000	92095899	92421892	1655.01012837718	0.401598401598402	0.644355644355644	rs183788519	0.00229999999999999
1	HES2	552	1000	6422477	6534730	894.19689110414	0.0799200799200799	0.115884115884116	rs75682285	0.00229999999999999
1	TESK2	823	100000	45759554	46006835	1515.28144570575	0.029739702602974	0.048939510604894	rs4484960	2.30000000000004e-4
1	EIF2B3	989	100000	45266193	45502394	2043.567848266	0.029339706602934	0.0564494355056449	rs12740928	8.90000000000021e-4
1	CDC42	1173	1000	22302003	22477853	1794.52573144818	0.048951048951049	0.101898101898102	rs184799444	4.59999999999993e-5
1	EPHA8	725	1000	22839981	22980088	614.243419232368	0.591408591408591	0.428571428571429	rs184650183	5e-5
1	FCGR2B	611	1000	161582936	161698444	795.413675753425	0.14985014985015	0.172827172827173	rs187239840	0.00300000000000001
1	CD5L	775	100000	157750700	157918046	1262.60732885352	0.027329726702733	0.0609893901060989	rs76675739	9.5999999999999e-4
1	PTGS2	484	1000	186590922	186699555	322.085693405271	0.754245754245754	0.307692307692308	rs143624902	0.0017
1	ENO1	527	1000	8871058	8989249	412.309477251213	0.623376623376623	0.747252747252747	rs147776171	0.013
1	ARHGEF10L	1178	100000	17816192	18074369	1797.26215566838	0.021329786702133	0.032069679303207	rs4920625	3.40000000000009e-4
1	EIF4G3	1665	1000	21082784	21553381	2562.56150033318	0.0759240759240759	0.101898101898102	rs143514024	0.00100000000000002
1	RASAL2	1599	1000	178013275	178503282	1722.51473287651	0.216783216783217	0.142857142857143	rs35227756	4.99999999999994e-4
1	KIFAP3	1313	1000	169840466	170104349	1138.18230551416	0.483516483516484	0.190809190809191	rs145597884	1.7e-4
1	FMO4	485	1000	171233321	171361223	398.876358787983	0.554445554445554	0.645354645354645	rs187381780	0.00130000000000002
1	KLHL20	516	1000	173634079	173805830	373.874303479269	0.645354645354645	0.836163836163836	rs114508271	0.00699999999999998
1	PLXNA2	1505	1000	208145586	208467729	1595.48987181122	0.27972027972028	0.317682317682318	rs475774	1.90000000000002e-4
1	RAP1GAP	923	1000	21872707	22045856	843.167649990232	0.503496503496504	0.4995004995005	rs114102236	0.00189999999999999
1	UBE2T	403	1000	202250784	202361108	529.072375013806	0.0969030969030969	0.158841158841159	rs182649822	0.00359999999999999
1	PPP1R12B	1114	100000	202267826	202611834	1981.58398367302	0.021859781402186	0.026249737502625	rs12033887	2.09999999999999e-4
1	USP33	487	100000	78111671	78275537	709.695298205277	0.0671493285067149	0.0763392366076339	rs34727511	4.40000000000003e-4
1	ACTN2	1291	1000	236777440	236977931	901.529881304699	0.828171828171828	0.819180819180819	rs140346044	0.00130000000000002
1	CAPZB	1387	1000	19615268	19862033	1245.44012440663	0.462537462537463	0.287712287712288	rs185337276	6.60000000000018e-4
1	GPR137B	1027	1000	236255804	236435165	656.490249256581	0.825174825174825	0.675324675324675	rs185066663	0.0016
1	GNB1	494	100000	1666723	1872556	857.820798867478	0.0657393426065739	0.0820991790082099	rs6603808	9.30000000000007e-4
1	NRDC	747	1000	52204862	52394609	655.894702513043	0.494505494505495	0.503496503496504	rs41293249	8.90000000000021e-4
1	SDF4	708	1000	1102287	1217447	844.636355970591	0.224775224775225	0.235764235764236	rs57159546	1.59999999999996e-4
1	TP73	879	1000	3519079	3702765	873.555341193763	0.420579420579421	0.428571428571429	rs61747511	0.00180000000000001
1	MKNK1	678	1000	46973079	47132515	474.686943638811	0.771228771228771	0.799200799200799	rs12402844	0.0159999999999999
1	CDC14A	1087	100000	100760556	101035833	1685.97224516642	0.040819591804082	0.042809571904281	rs529224	4.20000000000004e-5
1	PGM1	824	1000	64009081	64175916	815.862112772098	0.35964035964036	0.327672327672328	rs200616528	2.30000000000004e-4
1	CFHR2	395	100000	196862867	196978752	599.923312305427	0.0636393636063639	0.0871291287087129	rs142834452	0.0012
1	CROCCP3	510	1000000	16743930	16875752	1313.64381980057	0.00126899873100127	0.0023009976990023	rs111921195	2.99999999999995e-4
1	RSBN1	446	1000000	114254453	114405098	1546.73985545777	3.87999612000388e-4	5.84999415000585e-4	rs2476601	1.2e-6
1	MAGI3	1334	100000	113883136	114278545	3302.4196063303	0.002139978600214	0.002949970500295	rs1230666	8.70000000000002e-6
1	PTPRC	1042	1000	198557586	198776605	779.985377033235	0.744255744255744	0.81018981018981	rs187235058	0.011
1	CACNA1S	926	100000	200958639	201131579	1732.45019612516	0.002259977400226	0.001839981600184	rs10753890	1.2e-4
1	PKP1	856	1000	201202579	201352121	830.916799793988	0.418581418581419	0.393606393606394	rs182154936	0.00189999999999999
1	JMJD4	504	100000	227868125	227973112	758.499412047752	0.0735992640073599	0.104028959710403	rs114548961	4.5999999999999e-4
1	DUSP12	547	1000	161669547	161777028	434.224298471174	0.651348651348651	0.734265734265734	rs150314358	0.012
1	HSPB11	550	1000	54332246	54461602	359.724470842124	0.868131868131868	0.81018981018981	rs144999424	9.49999999999991e-4
1	IL12RB2	737	1000	67723046	67912773	938.903171169424	0.114885114885115	0.200799200799201	rs139446628	0.00350000000000001
1	KCNK2	1592	1000	215129117	215460436	1546.69860882966	0.414585414585415	0.383616383616384	rs147096739	0.00130000000000002
1	SERTAD4	575	1000	210356140	210469976	418.227051390274	0.753246753246753	0.487512487512487	rs148404513	8.59999999999978e-4
1	TRAF5	660	1000	211449956	211598288	430.777445055499	0.782217782217782	0.807192807192807	rs139950378	0.00820000000000002
1	PLOD1	765	1000	11944261	12085595	691.222180239681	0.471528471528472	0.598401598401598	rs185654407	0.0024
1	SMAP2	842	1000	40760521	40938998	712.771787378527	0.638361638361638	0.551448551448551	rs115088112	0.01
1	PPIE	807	1000	40107853	40279586	874.763939996154	0.273726273726274	0.281718281718282	rs149635208	0.0045
1	ZMPSTE24	497	1000	40673907	40809852	472.912363004014	0.390609390609391	0.186813186813187	rs181605735	9.39999999999996e-5
1	EIF3I	306	1000000	32637528	32747205	920.518585602924	0.00114199885800114	4.68999531000469e-4	rs4012159	2.29999999999995e-5
1	NKAIN1	852	1000	31602591	31762734	1242.68124537532	0.0819180819180819	0.143856143856144	rs186736389	6.30000000000008e-4
1	COL16A1	524	1000	32067863	32219920	525.71830672107	0.355644355644356	0.583416583416583	rs114016347	0.00710000000000001
1	TXLNA	320	1000000	32595275	32713886	1254.65817707613	5.08999491000509e-4	3.82999617000383e-4	rs4012159	2.29999999999995e-5
1	WDR47	805	1000	109462835	109634735	903.036656165199	0.236763236763237	0.312687312687313	rs111987504	0.0041
1	OVGP1	565	1000	111906935	112020399	558.46426382744	0.367632367632368	0.287712287712288	rs116996790	0.0067
1	SLC25A24	747	100000	108626664	108793471	1202.09688482256	0.0554394456055439	0.040429595704043	rs9803656	0.00100000000000002
1	IGSF9	549	1000	159846828	159965403	501.563437056176	0.523476523476524	0.755244755244755	rs190179553	0.00870000000000003
1	TTC39A	670	1000	51702929	51860788	845.552822029361	0.193806193806194	0.130869130869131	rs111544455	0.00269999999999999
1	EPS15	1143	1000	51769934	52034938	1884.99854869716	0.0749250749250749	0.112887112887113	rs111544455	0.00269999999999999
1	ORC1	381	1000	52788500	52920095	305.332602344643	0.606393606393606	0.21978021978022	rs192024191	4.9e-4
1	POMGNT1	378	100000	46604353	46735977	695.592679835839	0.00905990940090599	0.036809631903681	rs149286355	0.00139999999999998
1	RAD54L	343	100000	46662132	46794152	706.982422718634	0.003329966700333	0.026729732702673	rs186115020	7.89999999999995e-4
1	MAST2	1304	100000	46202658	46551794	5221.87030055068	9.19990800091999e-4	0.001469985300147	rs7534331	8.80000000000009e-5
1	ERO1B	910	1000	236328854	236495285	469.396887308009	0.877122877122877	0.705294705294705	rs185066663	0.0016
1	ALG6	753	1000	63783245	63954224	911.326532078303	0.166833166833167	0.317682317682318	rs139334098	0.00979999999999998
1	ASAP3	623	1000	23705055	23861061	673.95638297938	0.291708291708292	0.103896103896104	rs112803004	8.79999999999982e-4
1	SLC9A1	573	100000	27375299	27543472	864.96299223051	0.0787492125078749	0.0538294617053829	rs114055319	1.7e-4
1	RGS1	523	1000	192494892	192599154	438.941824294178	0.6003996003996	0.507492507492508	rs187950880	0.00100000000000002
1	NUDC	373	1000	27176728	27323362	299.642662757431	0.554445554445554	0.272727272727273	rs146251454	6.50000000000011e-4
1	MUL1	458	1000	20775940	20884644	511.610220948784	0.246753246753247	0.140859140859141	rs142882790	0.0044
1	PABPC4	452	1000	39976487	40092462	752.010610370355	0.0569430569430569	0.101898101898102	rs12141058	0.0016
1	USP48	1027	1000	21954790	22160099	1065.01883009755	0.300699300699301	0.281718281718282	rs185935671	0.00130000000000002
1	FH	606	1000	241610902	241733061	587.956642009035	0.418581418581419	0.395604395604396	rs12129301	0.0025
1	TBX15	799	1000	119375668	119582179	949.61571673409	0.217782217782218	0.113886113886114	rs61806201	0.0012
1	PHGDH	807	100000	120141033	120336849	1510.2403461063	0.00550994490055099	0.027979720202798	rs1441008	7.90000000000005e-5
1	AGO1	430	100000	36285408	36446133	778.905960977508	0.02049979500205	0.0489995100049	rs186333410	0.002
1	TEKT2	306	1000	36499694	36603876	440.493703326041	0.0749250749250749	0.105894105894106	rs11263857	0.0024
1	CLSPN	421	100000	36135818	36285579	811.245729017254	0.020689793102069	0.0562194378056219	rs139390683	0.00180000000000001
1	TGFB2	700	1000	218468677	218667961	1063.47166099649	0.031968031968032	0.100899100899101	rs191574682	0.0032
1	GPATCH2	1393	1000	217550333	217854432	1277.2196691283	0.4995004995005	0.621378621378621	rs149452045	0.00130000000000002
1	FMO2	734	1000	171104387	171231825	1028.98008442848	0.136863136863137	0.27972027972028	rs189728542	0.002
1	SUCO	641	1000	172451488	172630973	731.982286220189	0.17982017982018	0.371628371628372	rs138755817	0.00109999999999998
1	ACOT7	1186	1000	6274328	6504451	1626.51359843289	0.128871128871129	0.331668331668332	rs115992336	0.00229999999999999
1	SH3GLB1	625	1000	87120252	87263867	365.884092575122	0.923076923076923	0.939060939060939	rs189699275	0.0044
1	CDC7	679	100000	91916407	92041321	1198.31432342978	0.027669723302767	0.030589694103059	rs61798047	2.00000000000002e-4
1	SYDE2	703	1000	85572571	85716699	547.885364658121	0.637362637362637	0.335664335664336	rs200243711	0.00300000000000001
1	PALMD	694	1000	100061668	100210097	951.504604585794	0.122877122877123	0.171828171828172	rs141741557	9.99999999999998e-5
1	DVL1	574	100000	1220655	1334798	1637.40957075408	0.003319966800332	0.00614993850061499	rs604618	2.99999999999995e-4
1	BCL9	762	1000	146963270	147148017	565.735561846063	0.809190809190809	0.885114885114885	rs200384770	0.00809999999999997
1	PRRX1	657	1000	170581868	170758562	1037.35904411489	0.037962037962038	0.108891108891109	rs115583053	7.8000000000002e-4
1	DHCR24	859	1000	55265299	55402868	1124.10052154251	0.133866133866134	0.195804195804196	rs149188044	0.00519999999999999
1	DNAJC16	817	100000	15803307	15968874	1418.78398387201	0.0829591704082959	0.0813691863081369	rs77808099	0.0016
1	MARK1	931	100000	220651524	220887803	1353.25875819564	0.0969690303096969	0.0574294257057429	rs145138718	3.89999999999998e-4
1	TNR	2594	1000	175234329	175762752	2467.62293243333	0.480519480519481	0.341658341658342	rs11587163	0.00109999999999998
1	MORN1	925	1000	2202691	2373146	1008.368275296	0.214785214785215	0.265734265734266	rs72642165	2.09999999999999e-4
1	GPX7	399	1000	53018042	53124723	390.62041801431	0.37962037962038	0.421578421578422	rs116516520	0.002
1	CACYBP	374	1000	174918299	175030851	332.735854097458	0.458541458541459	0.351648351648352	rs17302298	3.89999999999998e-4
1	SCP2	1286	1000	53342947	53567370	1270.05028277249	0.395604395604396	0.521478521478521	rs188250106	3.59999999999996e-4
1	PAPPA2	1695	1000	176382306	176864737	1397.92214207912	0.663336663336663	0.749250749250749	rs1604646	5.10000000000008e-4
1	RALGPS2	1238	1000	178644281	178940976	876.111403673141	0.776223776223776	0.848151848151848	rs116713328	0.0021
1	ANGPTL1	405	1000	178768669	178890212	202.136515811003	0.943056943056943	0.994005994005994	rs181219741	0.0429999999999999
1	CEP104	1206	1000	3678649	3823778	1613.02892754853	0.128871128871129	0.222777222777223	rs2253143	0.00279999999999999
1	FAM20B	683	100000	178944938	179095702	1052.44984428849	0.0617593824061759	0.0889991100088999	rs12064702	0.0015
1	TCEANC2	719	100000	54469256	54628192	1274.06735027653	0.015759842401576	0.025309746902531	rs142429790	6.90000000000006e-4
1	TMEM59	542	1000	54442353	54569177	900.716191876369	0.045954045954046	0.140859140859141	rs58966590	0.0012
1	LRRC42	516	1000	54361757	54483841	541.78328511591906	0.330669330669331	0.265734265734266	rs144999424	9.49999999999991e-4
1	WRAP73	446	1000	3497330	3619325	485.146834785053	0.263736263736264	0.202797202797203	rs1885873	0.0021
1	NPHS2	594	1000	179469673	179595087	377.531874127333	0.779220779220779	0.732267732267732	rs75980056	0.0180000000000001
1	MRPL37	702	1000	54599713	54741137	682.080633299144	0.368631368631369	0.203796203796204	rs147997597	5.49999999999997e-4
1	ICMT	497	1000	6231252	6346032	510.443280025916	0.316683316683317	0.401598401598402	rs115992336	0.00229999999999999
1	RPL22	579	1000	6195079	6319449	617.849980557039	0.297702297702298	0.332667332667333	rs115992336	0.00229999999999999
1	CHD5	883	1000	6111846	6290381	803.65402201158	0.509490509490509	0.519480519480519	rs115992336	0.00229999999999999
1	QSOX1	802	1000	180074003	180223165	633.405041235581	0.69030969030969	0.509490509490509	rs17299589	5.89999999999993e-4
1	STXBP3	762	1000	109239295	109402145	555.137457569078	0.696303696303696	0.679320679320679	rs141577570	0.004
1	PHF13	448	1000	6623790	6734090	386.543576020014	0.500499500499501	0.465534465534466	rs150923052	0.00180000000000001
1	ERRFI1	422	100000	8014463	8136369	1193.85877847498	0.002179978200218	0.001869981300187	rs225132	2.90000000000006e-4
1	PARK7	493	100000	7964350	8095565	1118.29169982909	0.0049999500005	0.002909970900291	rs225132	2.90000000000006e-4
